user_id,full_name,email,phone,state_code,signup_date,user_segment,is_active
590,Falguni Misra,falguni590@example.com,1052650167,TG,2026-07-16T00:00:00,Retail,True
591,Nirja Dasgupta,nirja591@example.com,0243765456,HR,2024-10-03T00:00:00,Retail,True
592,Reva Sarna,reva592@example.com,2560531340,KA,2025-07-24T00:00:00,Retail,True
593,Azad Dyal,azad593@example.com,7416787256,MP,2025-07-10T00:00:00,Retail,True
594,Hritik Bail,hritik594@example.com,2580305690,AS,2025-12-25T00:00:00,Retail,True
595,Vedika Butala,vedika595@example.com,3928234143,MP,2025-10-26T00:00:00,Retail,True
596,Yadavi Golla,yadavi596@example.com,9231260432,MP,2024-11-05T00:00:00,SME,True
597,Gavin Behl,gavin597@example.com,6843356708,GJ,2026-08-10T00:00:00,Retail,True
598,Amruta Patla,amruta598@example.com,5635020005,MP,2026-08-08T00:00:00,SME,True
599,Harrison Sankar,harrison599@example.com,4755411082,MP,2025-06-30T00:00:00,Retail,True
600,Wazir Majumdar,wazir600@example.com,9611291093,KL,2025-11-08T00:00:00,Retail,True
601,Hemal Mitra,hemal601@example.com,3820236848,TG,2024-11-07T00:00:00,Retail,True
602,Rajata Bir,rajata602@example.com,6880294240,BR,2024-11-23T00:00:00,Retail,True
603,Warda Walia,warda603@example.com,2786866943,KA,2026-04-13T00:00:00,Retail,True
604,Aditya Varghese,aditya604@example.com,8844344812,MP,2024-08-22T00:00:00,Retail,True
605,Bishakha Baral,bishakha605@example.com,4240338105,KA,2026-03-05T00:00:00,Premium,True
606,Aishani Deol,aishani606@example.com,9450053424,UP,2026-07-12T00:00:00,Retail,True
607,Lavanya Kurian,lavanya607@example.com,7354396273,KL,2025-05-11T00:00:00,Retail,True
608,Girik Tandon,girik608@example.com,7223972404,BR,2025-05-19T00:00:00,Retail,True
609,Ekaraj Dhar,ekaraj609@example.com,6376182091,KA,2025-08-14T00:00:00,Retail,True
610,Agastya Bassi,agastya610@example.com,3142900185,OD,2026-04-10T00:00:00,Retail,True
611,Sachi Gade,sachi611@example.com,5723084810,TG,2025-06-17T00:00:00,Retail,True
612,Harshil Vaidya,harshil612@example.com,2030366254,MP,2025-07-13T00:00:00,Retail,True
613,Omkaar Choudhary,omkaar613@example.com,1451951510,TG,2025-06-13T00:00:00,Retail,True
614,Gaurika Golla,gaurika614@example.com,2494514754,WB,2025-12-13T00:00:00,Retail,True
615,Ekaja Divan,ekaja615@example.com,7711964215,PB,2025-06-04T00:00:00,Retail,True
616,Eiravati Talwar,eiravati616@example.com,7695236687,GJ,2025-07-09T00:00:00,Retail,True
617,Leena Chacko,leena617@example.com,8931350305,MP,2025-08-18T00:00:00,Retail,True
618,Darpan Palla,darpan618@example.com,2472863330,UP,2026-07-09T00:00:00,SME,False
619,Atharv Samra,atharv619@example.com,0191792025,AS,2026-08-05T00:00:00,Retail,True
620,Advik Saha,advik620@example.com,2728476570,KA,2025-10-02T00:00:00,Retail,True
621,Azad Ghose,azad621@example.com,0667849843,KL,2025-04-14T00:00:00,Retail,True
622,Krishna Dass,krishna622@example.com,6903628917,BR,2025-08-31T00:00:00,Retail,True
623,Nitesh Bhagat,nitesh623@example.com,6341115950,OD,2026-03-29T00:00:00,Retail,True
624,Dhruv Kakar,dhruv624@example.com,4383034199,BR,2026-02-17T00:00:00,Retail,True
625,Chanakya Murty,chanakya625@example.com,4054683565,KA,2024-11-29T00:00:00,SME,True
626,Yahvi Chaudhuri,yahvi626@example.com,0967904227,HR,2025-01-27T00:00:00,Retail,False
627,Lohit Dyal,lohit627@example.com,7254596063,MP,2025-07-15T00:00:00,Premium,True
628,Michael Tank,michael628@example.com,0248171752,MH,2024-11-18T00:00:00,Retail,True
629,Januja Pandit,januja629@example.com,1274747219,GJ,2025-11-09T00:00:00,Retail,True
630,Nandini Rege,nandini630@example.com,7589551687,TG,2025-07-29T00:00:00,Premium,True
631,Yash Anand,yash631@example.com,1462961367,KL,2025-10-09T00:00:00,Premium,True
632,Udyati Chopra,udyati632@example.com,2166365155,TG,2025-08-01T00:00:00,Retail,True
633,Ishwar Mallick,ishwar633@example.com,0827235909,WB,2026-01-25T00:00:00,Retail,True
634,Urvashi Kala,urvashi634@example.com,3064421214,AS,2026-07-24T00:00:00,Retail,True
635,Oni Vohra,oni635@example.com,4201654235,DL,2026-08-07T00:00:00,Retail,True
636,Rajeshri Pant,rajeshri636@example.com,0893199255,TN,2026-07-04T00:00:00,SME,True
637,Xalak Nadig,xalak637@example.com,6480727910,GJ,2026-01-20T00:00:00,Retail,True
638,Krishna Kalita,krishna638@example.com,3390550448,BR,2025-11-26T00:00:00,Retail,True
639,Nirja Pandey,nirja639@example.com,8685127652,UP,2025-02-16T00:00:00,Retail,True
640,Lakshmi Mane,lakshmi640@example.com,4911110961,MH,2026-04-30T00:00:00,SME,True
641,Sachi Thakur,sachi641@example.com,4633786137,BR,2025-09-12T00:00:00,Retail,True
642,Meghana Amble,meghana642@example.com,3844446306,RJ,2026-07-31T00:00:00,SME,True
643,Kavya Venkataraman,kavya643@example.com,5296386396,TN,2026-02-10T00:00:00,Retail,True
644,Madhavi Ghose,madhavi644@example.com,5826312819,AS,2024-12-04T00:00:00,Retail,True
645,Ekantika Jani,ekantika645@example.com,1060920981,PB,2026-04-13T00:00:00,Retail,True
646,Sudiksha Parmar,sudiksha646@example.com,3343836404,TN,2025-08-01T00:00:00,Retail,True
647,Indrajit Sharaf,indrajit647@example.com,1244211753,UP,2026-06-30T00:00:00,Retail,True
648,Odika Borah,odika648@example.com,1366572240,KA,2026-06-29T00:00:00,Retail,True
649,Jacob Oza,jacob649@example.com,7998028413,KL,2024-12-07T00:00:00,Retail,True
650,Zarna Vala,zarna650@example.com,3513052312,MP,2025-10-12T00:00:00,Retail,True
651,George Pall,george651@example.com,7768634234,BR,2025-02-16T00:00:00,Retail,True
652,Noah Jha,noah652@example.com,6769459196,UP,2026-03-01T00:00:00,Retail,True
653,Kashvi Bhatt,kashvi653@example.com,2084964985,UP,2025-06-28T00:00:00,SME,True
654,Ekantika Sanghvi,ekantika654@example.com,5313552510,HR,2024-08-19T00:00:00,Retail,True
655,Udyati Nagy,udyati655@example.com,8164938318,MP,2026-03-08T00:00:00,Retail,True
656,Radhika Nadkarni,radhika656@example.com,3307704611,OD,2025-10-09T00:00:00,Retail,True
657,Leela Khalsa,leela657@example.com,4090742608,UP,2024-11-02T00:00:00,Retail,True
658,Ekaraj Singhal,ekaraj658@example.com,6445561857,GJ,2025-06-05T00:00:00,Retail,True
659,Suhani Tak,suhani659@example.com,5910300215,KL,2025-01-29T00:00:00,SME,True
660,Rayaan Pillay,rayaan660@example.com,0401041459,OD,2026-02-23T00:00:00,Retail,True
661,Triveni Dar,triveni661@example.com,5296718839,RJ,2026-02-17T00:00:00,SME,True
662,Vasudha Kara,vasudha662@example.com,4415833117,DL,2025-11-04T00:00:00,Retail,True
663,Upadhriti Rajan,upadhriti663@example.com,7153988547,TN,2026-06-10T00:00:00,SME,True
664,Theodore Patla,theodore664@example.com,7983631462,DL,2025-11-13T00:00:00,Retail,True
665,Triya Chhabra,triya665@example.com,3072407875,KA,2025-11-02T00:00:00,SME,True
666,Irya Sankar,irya666@example.com,2686850745,GJ,2025-03-12T00:00:00,SME,True
667,Rishi Menon,rishi667@example.com,6294897861,HR,2026-08-07T00:00:00,Retail,True
668,Ishwar Bera,ishwar668@example.com,9431814396,TG,2025-03-09T00:00:00,SME,True
669,Amrita Tandon,amrita669@example.com,2354940128,HR,2026-02-06T00:00:00,Retail,True
670,Onkar Murty,onkar670@example.com,2257207650,PB,2026-07-31T00:00:00,Retail,True
671,Aditya Pandey,aditya671@example.com,9073710094,TN,2024-12-26T00:00:00,Premium,True
672,Manan Chandra,manan672@example.com,4577584745,DL,2025-05-20T00:00:00,SME,True
673,Gauri Vasa,gauri673@example.com,1480263257,TG,2025-04-22T00:00:00,Retail,True
674,Jagvi Jhaveri,jagvi674@example.com,3614878245,GJ,2026-07-03T00:00:00,Retail,True
675,Anya More,anya675@example.com,0985916795,RJ,2026-05-14T00:00:00,Retail,True
676,Manan Shukla,manan676@example.com,8498247414,KA,2025-09-26T00:00:00,Retail,True
677,Barkha Dasgupta,barkha677@example.com,7406500425,HR,2025-11-18T00:00:00,Premium,True
678,Gabriel Madan,gabriel678@example.com,3691430753,MH,2024-11-13T00:00:00,Retail,True
679,Advika Mittal,advika679@example.com,2965923426,HR,2024-10-13T00:00:00,SME,True
680,Frederick Mishra,frederick680@example.com,8266128758,BR,2025-03-14T00:00:00,Retail,True
681,Unnati Salvi,unnati681@example.com,7080612943,KL,2025-07-21T00:00:00,Retail,True
682,Chaaya Bera,chaaya682@example.com,2607870104,OD,2025-07-27T00:00:00,SME,True
683,Bina Subramaniam,bina683@example.com,0198038287,DL,2024-11-19T00:00:00,Retail,True
684,Deepa Ahuja,deepa684@example.com,9311029181,MH,2024-12-15T00:00:00,Premium,True
685,Aryan Tiwari,aryan685@example.com,6014672384,AS,2024-08-10T00:00:00,Premium,True
686,Rachana Dhingra,rachana686@example.com,2232883774,TG,2026-06-06T00:00:00,Retail,True
687,Jhalak Maharaj,jhalak687@example.com,6176620471,RJ,2024-11-13T00:00:00,Retail,True
688,Bahadurjit Saxena,bahadurjit688@example.com,5277402588,HR,2026-06-21T00:00:00,Premium,True
689,Yochana Bhatnagar,yochana689@example.com,2595724461,MP,2026-05-12T00:00:00,Retail,True
690,Yashica Vora,yashica690@example.com,2599599610,GJ,2025-10-23T00:00:00,Retail,True
691,Hitesh Tata,hitesh691@example.com,5331266109,MH,2025-03-16T00:00:00,Retail,True
692,Riya Prasad,riya692@example.com,2517629833,GJ,2026-01-23T00:00:00,Retail,False
693,Umang Jaggi,umang693@example.com,6831901302,PB,2024-12-11T00:00:00,Premium,True
694,Harini Goyal,harini694@example.com,3397855982,TG,2025-12-12T00:00:00,Retail,True
695,Ekavir Brar,ekavir695@example.com,8411730985,TN,2024-11-23T00:00:00,Retail,True
696,Madhavi Parmar,madhavi696@example.com,2418938984,TG,2025-09-05T00:00:00,SME,True
697,Urishilla Lall,urishilla697@example.com,0564350238,TG,2026-05-28T00:00:00,Premium,True
698,Elijah Banik,elijah698@example.com,1699187240,MH,2026-04-26T00:00:00,Retail,True
699,Inaya Sankar,inaya699@example.com,4300038960,WB,2026-05-15T00:00:00,Retail,True
700,Krishna Dass,krishna700@example.com,6821719553,AS,2025-03-20T00:00:00,Retail,True
701,Vincent Chanda,vincent701@example.com,3689003010,TN,2026-04-05T00:00:00,Retail,True
702,Caleb Murthy,caleb702@example.com,9342967111,BR,2025-06-28T00:00:00,SME,True
703,Ishanvi Kannan,ishanvi703@example.com,4584384588,KA,2025-04-21T00:00:00,Retail,True
704,Vedika Mammen,vedika704@example.com,3283483152,KL,2026-07-18T00:00:00,Retail,True
705,Ishaan Bail,ishaan705@example.com,0449641049,KL,2025-03-08T00:00:00,Retail,True
706,Leena Sawhney,leena706@example.com,3362680408,MP,2025-06-08T00:00:00,Retail,True
707,Adweta Kalita,adweta707@example.com,5966018648,GJ,2025-12-29T00:00:00,Retail,True
708,Nicholas Raj,nicholas708@example.com,3204413845,KA,2026-02-01T00:00:00,SME,False
709,Janaki Luthra,janaki709@example.com,9014954277,HR,2025-06-30T00:00:00,Retail,True
710,Balhaar Parmer,balhaar710@example.com,8360914985,BR,2025-08-19T00:00:00,Retail,True
711,Anya Lad,anya711@example.com,2322903102,OD,2024-10-23T00:00:00,Retail,True
712,Benjamin Kari,benjamin712@example.com,4405809351,RJ,2025-03-18T00:00:00,Retail,True
713,Yasti Brahmbhatt,yasti713@example.com,3595616420,MP,2026-01-10T00:00:00,Retail,True
714,Nikita Prasad,nikita714@example.com,4902504290,BR,2025-10-17T00:00:00,Retail,True
715,Yasti Trivedi,yasti715@example.com,3690261139,TG,2025-05-21T00:00:00,Retail,True
716,Jairaj Wable,jairaj716@example.com,9788754394,WB,2025-01-16T00:00:00,Retail,True
717,Vihaan Shah,vihaan717@example.com,1376515881,KA,2025-06-23T00:00:00,Retail,True
718,Saumya Sahota,saumya718@example.com,9283692944,GJ,2024-10-08T00:00:00,Retail,True
719,Nilima Sama,nilima719@example.com,9732702164,TN,2025-11-17T00:00:00,Retail,True
720,Bahadurjit Sankar,bahadurjit720@example.com,2128866526,UP,2024-12-10T00:00:00,Retail,True
721,Gayathri Nayar,gayathri721@example.com,0157676472,MH,2025-01-24T00:00:00,Retail,True
722,Max Amble,max722@example.com,7657289413,RJ,2025-01-27T00:00:00,Retail,True
723,Zarna Vohra,zarna723@example.com,4565220368,RJ,2024-12-08T00:00:00,SME,False
724,Hardik Palan,hardik724@example.com,2144773244,BR,2025-05-15T00:00:00,Retail,True
725,Lohit Char,lohit725@example.com,8820908830,KA,2025-12-31T00:00:00,Retail,True
726,Baghyawati Sandhu,baghyawati726@example.com,8274117674,OD,2026-03-13T00:00:00,Retail,True
727,Irya Brar,irya727@example.com,1528547815,TN,2026-03-20T00:00:00,Retail,True
728,Ranveer Banik,ranveer728@example.com,3296334727,MH,2024-09-24T00:00:00,SME,False
729,Rushil Chakrabarti,rushil729@example.com,0617893206,DL,2025-12-06T00:00:00,Retail,True
730,Ikshita Sule,ikshita730@example.com,4347769587,UP,2024-09-15T00:00:00,Retail,True
731,Bhavna Saini,bhavna731@example.com,5361275156,BR,2025-03-27T00:00:00,Retail,True
732,Wahab Balakrishnan,wahab732@example.com,4836085456,PB,2025-05-14T00:00:00,SME,True
733,Abha Bhagat,abha733@example.com,7350476392,TN,2026-01-06T00:00:00,Retail,True
734,Kai Zacharia,kai734@example.com,0615581083,GJ,2026-01-20T00:00:00,Premium,True
735,Meghana Karnik,meghana735@example.com,2556383000,KA,2025-11-29T00:00:00,SME,True
736,Vedhika Basak,vedhika736@example.com,4403304166,KL,2025-07-11T00:00:00,Retail,True
737,Ethan Thaman,ethan737@example.com,0089219639,HR,2025-03-03T00:00:00,Retail,True
738,Chasmum Mahal,chasmum738@example.com,3149764613,GJ,2025-11-28T00:00:00,Retail,True
739,Bhavani Walla,bhavani739@example.com,6076581739,WB,2026-02-20T00:00:00,SME,True
740,Kala Sood,kala740@example.com,4521182379,MH,2025-10-03T00:00:00,Retail,True
741,Urvashi Virk,urvashi741@example.com,0746452059,MH,2025-07-19T00:00:00,Retail,True
742,Shaurya Suresh,shaurya742@example.com,5357788116,KL,2024-11-24T00:00:00,Retail,True
743,Neel Venkatesh,neel743@example.com,2371067287,BR,2025-12-26T00:00:00,Premium,True
744,Aditya Minhas,aditya744@example.com,6448595922,TG,2026-08-08T00:00:00,Retail,False
745,Zilmil Krishnamurthy,zilmil745@example.com,7352287056,GJ,2026-01-24T00:00:00,Retail,True
746,Abdul Muni,abdul746@example.com,3187510979,AS,2024-11-04T00:00:00,Retail,True
747,Hemani Atwal,hemani747@example.com,4469459648,MP,2024-10-25T00:00:00,Retail,True
748,Harshil Kalita,harshil748@example.com,2491289659,TG,2025-04-09T00:00:00,Retail,True
749,Shaurya Ganguly,shaurya749@example.com,3319222705,MP,2026-07-28T00:00:00,SME,True
750,Pavani Sodhi,pavani750@example.com,4813866675,AS,2025-05-15T00:00:00,Retail,True
751,Tanish Ganesan,tanish751@example.com,2687741865,TG,2026-03-31T00:00:00,Retail,True
752,Hiral Samra,hiral752@example.com,9836520375,AS,2025-11-30T00:00:00,Retail,True
753,Falguni Chandra,falguni753@example.com,4809404760,HR,2025-03-10T00:00:00,Retail,True
754,Urishilla Sha,urishilla754@example.com,2781050922,TN,2024-11-10T00:00:00,Retail,True
755,Daksh Sawhney,daksh755@example.com,5184390552,DL,2025-03-18T00:00:00,SME,True
756,Neha Saha,neha756@example.com,1382412704,KA,2026-08-08T00:00:00,Retail,True
757,Oscar Aggarwal,oscar757@example.com,4851579197,DL,2026-07-04T00:00:00,Retail,True
758,Gabriel Grewal,gabriel758@example.com,9020357134,UP,2024-09-10T00:00:00,Premium,True
759,Ladli Mangat,ladli759@example.com,4295633432,GJ,2024-11-14T00:00:00,Retail,True
760,George Suri,george760@example.com,9558720962,TG,2024-12-12T00:00:00,Retail,True
761,Idika Mani,idika761@example.com,5884183437,GJ,2024-12-21T00:00:00,Retail,True
762,Vaishnavi Dey,vaishnavi762@example.com,9559690515,KA,2026-03-29T00:00:00,Retail,True
763,Gaurika Nayar,gaurika763@example.com,2542782079,KA,2024-09-01T00:00:00,Premium,True
764,Mohini Solanki,mohini764@example.com,4595764038,AS,2024-12-19T00:00:00,Retail,True
765,Nandini Balakrishnan,nandini765@example.com,8249839225,PB,2024-12-13T00:00:00,Retail,True
766,Hiral Shanker,hiral766@example.com,2702324412,UP,2026-03-20T00:00:00,Retail,True
767,Yash Dube,yash767@example.com,0725178637,OD,2024-09-09T00:00:00,Retail,True
768,Lila Dave,lila768@example.com,2654696815,HR,2025-03-17T00:00:00,Premium,True
769,Pranav Keer,pranav769@example.com,5580996132,AS,2025-01-09T00:00:00,Retail,True
770,Chasmum Saran,chasmum770@example.com,5626244670,GJ,2026-06-03T00:00:00,Retail,True
771,Mitali Varughese,mitali771@example.com,7151602529,OD,2024-10-11T00:00:00,Retail,True
772,Vedika Ratti,vedika772@example.com,0464197857,BR,2025-03-02T00:00:00,Retail,True
773,Praneel Samra,praneel773@example.com,1205943897,GJ,2026-05-17T00:00:00,Premium,True
774,Balveer Dara,balveer774@example.com,7509546540,MH,2025-09-05T00:00:00,SME,True
775,Ishanvi Sahni,ishanvi775@example.com,7540915086,OD,2025-07-28T00:00:00,Premium,True
776,Jonathan Dhillon,jonathan776@example.com,6457938970,MP,2025-05-13T00:00:00,Retail,True
777,Manan Chaudhuri,manan777@example.com,8154660241,GJ,2024-09-09T00:00:00,SME,True
778,Chavvi Varkey,chavvi778@example.com,0597364248,DL,2025-12-06T00:00:00,Retail,True
779,Bhavani Mahajan,bhavani779@example.com,6306244795,GJ,2025-01-20T00:00:00,Retail,True
780,Ekta Kant,ekta780@example.com,9497969586,RJ,2026-02-07T00:00:00,SME,True
781,Harini Nagarajan,harini781@example.com,7277382646,DL,2025-03-22T00:00:00,Retail,True
782,Hemani Chacko,hemani782@example.com,8544577029,MP,2025-08-08T00:00:00,Premium,True
783,Raagini Sagar,raagini783@example.com,4873682691,UP,2025-02-06T00:00:00,Retail,True
784,Indrajit Mann,indrajit784@example.com,2686536945,HR,2026-04-07T00:00:00,Retail,True
785,Umang Raval,umang785@example.com,7472264085,TG,2026-03-09T00:00:00,Premium,True
786,Omya Sahota,omya786@example.com,3093299819,OD,2026-02-16T00:00:00,Retail,True
787,Zaid Ganesan,zaid787@example.com,1509688327,KA,2024-10-06T00:00:00,Retail,True
788,Ryan Naidu,ryan788@example.com,4103977397,OD,2024-08-10T00:00:00,Retail,True
789,Garima Dutta,garima789@example.com,7100687616,TG,2025-07-24T00:00:00,Retail,True
790,Reva Srivastava,reva790@example.com,4605687611,PB,2024-10-09T00:00:00,Retail,True
791,Omkaar Peri,omkaar791@example.com,5237341517,TG,2024-12-01T00:00:00,SME,True
792,Chakrika Saxena,chakrika792@example.com,7494902284,KA,2025-08-27T00:00:00,Retail,True
793,Bishakha Mohanty,bishakha793@example.com,9477422294,TN,2025-07-20T00:00:00,Retail,True
794,Siddharth Mitter,siddharth794@example.com,9045886792,UP,2025-10-31T00:00:00,SME,True
795,Kavya Radhakrishnan,kavya795@example.com,2872760153,PB,2025-02-04T00:00:00,Retail,True
796,Arunima Dar,arunima796@example.com,5779083350,HR,2025-03-26T00:00:00,Retail,True
797,Anika Warrior,anika797@example.com,0798334233,MP,2025-06-20T00:00:00,Retail,True
798,Arunima Chand,arunima798@example.com,1284033399,UP,2024-08-11T00:00:00,Premium,True
799,Eiravati Bora,eiravati799@example.com,7171731893,MP,2026-03-14T00:00:00,Retail,True
800,Qushi Choudhury,qushi800@example.com,3997046947,GJ,2026-05-26T00:00:00,Retail,True
801,Yoshita Mander,yoshita801@example.com,4835488471,TG,2025-07-15T00:00:00,Retail,True
802,Yashodhara Singhal,yashodhara802@example.com,2216417582,PB,2025-01-28T00:00:00,Retail,True
803,Damyanti Thaker,damyanti803@example.com,5871493925,PB,2025-11-10T00:00:00,Retail,True
804,Nakul Dugar,nakul804@example.com,8796434745,KA,2025-08-03T00:00:00,Retail,True
805,Divya Sengupta,divya805@example.com,6966060652,MH,2024-09-28T00:00:00,Retail,True
806,Sathvik Kunda,sathvik806@example.com,5056658833,UP,2025-10-07T00:00:00,Retail,True
807,Hredhaan Borde,hredhaan807@example.com,2579706734,MP,2024-11-21T00:00:00,SME,True
808,Harrison Bhalla,harrison808@example.com,4857417215,GJ,2025-01-23T00:00:00,Retail,True
809,Ryan Chakrabarti,ryan809@example.com,3598488402,DL,2025-06-07T00:00:00,Retail,True
810,Tanish Gour,tanish810@example.com,7375534490,TN,2024-10-24T00:00:00,Retail,True
811,Meghana Sur,meghana811@example.com,8085096085,UP,2024-10-25T00:00:00,Retail,True
812,Ekalinga Borra,ekalinga812@example.com,8182819793,KA,2025-07-22T00:00:00,Retail,True
813,Siya Doshi,siya813@example.com,1295786069,OD,2026-08-01T00:00:00,Retail,True
814,Anirudh Anand,anirudh814@example.com,5624395873,UP,2026-04-23T00:00:00,SME,True
815,Ranbir Divan,ranbir815@example.com,4210890285,TN,2025-07-15T00:00:00,Retail,True
816,Sathvik Jaggi,sathvik816@example.com,2643350271,RJ,2026-06-17T00:00:00,Retail,True
817,Lajita Bawa,lajita817@example.com,7633691128,DL,2025-09-16T00:00:00,Retail,True
818,Shaurya Dara,shaurya818@example.com,9556331857,TG,2024-10-04T00:00:00,Retail,True
819,Amol Amble,amol819@example.com,6615541643,KL,2026-06-18T00:00:00,Retail,True
820,Anvi Naik,anvi820@example.com,2329028227,TN,2024-09-05T00:00:00,Retail,True
821,Chaaya Prabhu,chaaya821@example.com,2622822512,KA,2025-12-07T00:00:00,SME,True
822,Netra Prakash,netra822@example.com,9500507026,MP,2025-12-05T00:00:00,Retail,True
823,Nakul Chaudhry,nakul823@example.com,5316117768,KA,2026-05-29T00:00:00,Retail,True
824,Deepa Soni,deepa824@example.com,4258591779,MP,2025-08-23T00:00:00,Retail,False
825,Luke Kar,luke825@example.com,1649133424,AS,2025-11-29T00:00:00,Retail,True
826,Karan Narang,karan826@example.com,5290603202,DL,2025-01-11T00:00:00,SME,True
827,Ekantika Apte,ekantika827@example.com,7539673794,KA,2026-06-25T00:00:00,Retail,True
828,Yoshita Nazareth,yoshita828@example.com,2457871584,GJ,2026-02-27T00:00:00,Retail,True
829,Jonathan Chandra,jonathan829@example.com,7118425476,BR,2026-02-09T00:00:00,Retail,True
830,Mitali Vaidya,mitali830@example.com,2303589298,GJ,2025-12-10T00:00:00,Retail,True
831,Victor Wali,victor831@example.com,5212932896,DL,2026-01-06T00:00:00,Retail,True
832,Chaman Ramakrishnan,chaman832@example.com,7752401484,TG,2024-12-11T00:00:00,Premium,True
833,Daniel Roy,daniel833@example.com,2723626693,UP,2025-03-14T00:00:00,SME,True
834,Anya Dey,anya834@example.com,1923724501,BR,2024-10-29T00:00:00,Premium,True
835,Urishilla Kata,urishilla835@example.com,4189721540,TG,2026-04-11T00:00:00,Retail,True
836,Pooja Ganguly,pooja836@example.com,4381199537,KA,2024-11-07T00:00:00,Retail,True
837,Ati Majumdar,ati837@example.com,8564510173,PB,2025-05-19T00:00:00,Retail,True
838,Amaira Chawla,amaira838@example.com,8996986091,MH,2026-07-28T00:00:00,Retail,True
839,Jacob Khare,jacob839@example.com,9966057798,BR,2024-12-03T00:00:00,Retail,True
840,Tarak Golla,tarak840@example.com,5146074555,TN,2024-11-26T00:00:00,Retail,True
841,Ekta Shanker,ekta841@example.com,2388565271,KL,2026-02-09T00:00:00,SME,True
842,Edhitha Mohan,edhitha842@example.com,1659726347,RJ,2025-09-06T00:00:00,Retail,True
843,Nathaniel Ganguly,nathaniel843@example.com,0139488488,OD,2024-09-17T00:00:00,Retail,True
844,Rushil Chander,rushil844@example.com,9642585626,MP,2024-09-18T00:00:00,Retail,True
845,Ekiya Kar,ekiya845@example.com,0382407333,GJ,2024-09-29T00:00:00,Retail,True
846,Advik Minhas,advik846@example.com,0977688936,HR,2024-08-30T00:00:00,Retail,True
847,Lila Lal,lila847@example.com,4655358512,KL,2025-05-24T00:00:00,SME,True
848,Gopal Tripathi,gopal848@example.com,8519358374,TN,2025-03-31T00:00:00,Retail,True
849,Widisha Sarin,widisha849@example.com,2087805721,AS,2025-07-04T00:00:00,Retail,True
850,Ayaan Swaminathan,ayaan850@example.com,2637484539,KA,2025-02-18T00:00:00,Retail,True
851,Abeer Bera,abeer851@example.com,9119186233,BR,2025-12-19T00:00:00,SME,True
852,Warda Dar,warda852@example.com,1169666725,DL,2026-01-19T00:00:00,SME,True
853,Peter Sani,peter853@example.com,7124633515,MP,2024-12-26T00:00:00,SME,True
854,Anmol Bhat,anmol854@example.com,5120800564,MH,2025-02-03T00:00:00,Retail,True
855,Ekaraj Gera,ekaraj855@example.com,9728351295,DL,2025-04-22T00:00:00,Retail,True
856,Yashica Dixit,yashica856@example.com,0908144152,HR,2026-08-01T00:00:00,Retail,True
857,Widisha Hans,widisha857@example.com,9578671815,AS,2026-01-09T00:00:00,Retail,True
858,Vritti Guha,vritti858@example.com,0507918158,MH,2025-04-14T00:00:00,Retail,True
859,Sai Mandal,sai859@example.com,2734666617,UP,2025-12-08T00:00:00,Retail,True
860,Veda Ramachandran,veda860@example.com,7408031499,UP,2025-05-01T00:00:00,Retail,True
861,Ayaan Batta,ayaan861@example.com,6358068828,KL,2024-09-07T00:00:00,Retail,True
862,Tanvi Grewal,tanvi862@example.com,5137399006,WB,2025-03-24T00:00:00,Retail,True
863,Wridesh Narayanan,wridesh863@example.com,6356022939,RJ,2026-06-08T00:00:00,Retail,False
864,Samarth Mahajan,samarth864@example.com,0666437490,MH,2025-12-08T00:00:00,Premium,True
865,Udant Bobal,udant865@example.com,1271285246,MH,2025-03-27T00:00:00,Retail,True
866,Advika Chopra,advika866@example.com,6318732807,KL,2026-08-09T00:00:00,Premium,True
867,Baljiwan Rama,baljiwan867@example.com,1136957279,BR,2025-08-30T00:00:00,SME,True
868,Eesha Bassi,eesha868@example.com,2542573066,WB,2025-11-30T00:00:00,Retail,True
869,Umang Gour,umang869@example.com,5707139848,MP,2026-03-31T00:00:00,Retail,True
870,Dakshesh Choudhury,dakshesh870@example.com,6880925502,HR,2026-03-07T00:00:00,Retail,True
871,Aarush Bhardwaj,aarush871@example.com,9130981079,KL,2026-07-11T00:00:00,Retail,True
872,Shivani Khanna,shivani872@example.com,9457727853,RJ,2026-05-27T00:00:00,Retail,True
873,Aarini Dyal,aarini873@example.com,0642076836,KL,2025-02-18T00:00:00,Retail,True
874,Oviya Sahni,oviya874@example.com,7767555628,DL,2026-04-16T00:00:00,Retail,True
875,Robert Patla,robert875@example.com,8654362718,TG,2024-09-05T00:00:00,Retail,True
876,Charan Iyengar,charan876@example.com,5826862703,RJ,2025-10-12T00:00:00,Retail,True
877,Nachiket Ratti,nachiket877@example.com,2657327599,WB,2025-07-27T00:00:00,Retail,True
878,Frederick Bail,frederick878@example.com,0515532341,OD,2026-06-28T00:00:00,Retail,True
879,Vaishnavi Nigam,vaishnavi879@example.com,4418222618,UP,2026-06-14T00:00:00,SME,True
880,Avni Krish,avni880@example.com,2710267672,TN,2025-12-05T00:00:00,Retail,True
881,Qabil Sem,qabil881@example.com,7955151229,UP,2026-07-07T00:00:00,SME,True
882,Ronith Nagi,ronith882@example.com,1597099625,GJ,2025-08-08T00:00:00,Retail,True
883,Zinal Bajwa,zinal883@example.com,5203447650,BR,2025-07-15T00:00:00,Retail,True
884,Azad De,azad884@example.com,9046376604,AS,2024-12-08T00:00:00,Retail,True
